participant_id,start_date,end_date,batch,duration,qualtrics_duration,group_id,partner_choice,public_private,unique_group_id,participant_role,dg_total,dg_a_gen_transfer,dg_a1_transfer,dg_a2_transfer,dg_payoff,tg_partner_choice,tg_total,tg_c_transfer,tg_c_transfer_x3,tg_c_keep,tg_a_return,tg_payoff,dgtg_payoff,complete,total_bonus,age,gender,gender_7_text,race_ethnicity,dg_a_transfer,dg_a_moral,dg_a1_moral,dg_a2_moral,dg_a_chosen_moral,tg_c_moral,tg_a_moral,believe_real,observability,dg_a_chosen_transfer,dg_a_gen_transfer_ratio,dg_a_transfer_ratio,dg_a1_transfer_ratio,dg_a2_transfer_ratio,dg_a_chosen_transfer_ratio,tg_c_transfer_ratio,tg_a_return_ratio
80,2023-08-09T20:52:00Z,2023-08-09T21:04:00Z,1,12,715,24,yes,public,20230809_24_yes_public,A2,0.5,0.5,NA,0.5,0,A2,0.5,0.5,1.5,0,0,1.5,1.5,TRUE,2.1,29,Man,NA,White,NA,NA,NA,50,50,51,51,Yes,1,0.5,1,NA,NA,1,1,1,0
81,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,800,24,yes,public,20230809_24_yes_public,C,0.5,NA,0.25,0.5,0,A2,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,30,Man,NA,Hispanic/Latino/a/e,NA,NA,71,100,100,100,0,Yes,1,0.5,NA,NA,0.5,1,1,1,0
82,2023-08-09T20:52:00Z,2023-08-09T21:01:00Z,1,9,565,25,yes,private,20230809_25_yes_private,B,0.5,NA,0.25,0,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,54,Man,NA,White,NA,NA,100,50,NA,NA,NA,No,0,NA,NA,NA,0.5,0,NA,NA,NA
83,2023-08-09T20:52:00Z,2023-08-09T21:01:00Z,1,9,570,25,yes,private,20230809_25_yes_private,C,0.5,NA,0.25,0,0,A1,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,40,Man,NA,White,NA,NA,84,21,84,77,85,Yes,0,0.25,NA,NA,0.5,0,0.5,1,1.5
84,2023-08-09T20:52:00Z,2023-08-09T21:03:00Z,1,11,641,26,yes,public,20230809_26_yes_public,A2,0.5,0.25,NA,0.25,0.25,A1,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,42,Man,NA,White,NA,NA,NA,82,NA,NA,NA,Yes,1,NA,0.5,NA,NA,0.5,NA,NA,NA
85,2023-08-09T20:52:00Z,2023-08-09T21:06:00Z,1,14,864,26,yes,public,20230809_26_yes_public,B,0.5,NA,0.5,0.25,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,39,Man,NA,White,NA,NA,100,51,NA,NA,NA,No,1,NA,NA,NA,1,0.5,NA,NA,NA
86,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,765,26,yes,public,20230809_26_yes_public,C,0.5,NA,0.5,0.25,0,A1,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,54,Woman,NA,White,NA,NA,81,80,81,89,19,No,1,0.5,NA,NA,1,0.5,1,1,0
87,2023-08-09T20:52:00Z,2023-08-09T21:04:00Z,1,12,704,27,no,private,20230809_27_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0.25,0.75,0.25,0,0.75,1.25,TRUE,1.85,44,Man,NA,White,0,75,NA,NA,75,81,79,No,0,0,0,0,NA,NA,0,0.5,0
88,2023-08-09T20:52:00Z,2023-08-09T21:04:00Z,1,12,732,27,no,private,20230809_27_no_private,C,0.5,0,NA,NA,0,NA,0.5,0.25,0.75,NA,0,0.25,0.25,TRUE,0.85,24,Woman,NA,White,0,50,NA,NA,50,64,50,No,0,0,0,0,NA,NA,0,0.5,0
89,2023-08-09T20:52:00Z,2023-08-09T21:09:00Z,1,17,1006,27,yes,private,20230809_27_yes_private,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,68,Man,NA,White,NA,NA,100,NA,NA,NA,NA,Yes,0,NA,0.5,NA,0.5,NA,NA,NA,NA
90,2023-08-09T20:52:00Z,2023-08-09T21:09:00Z,1,17,1075,27,yes,private,20230809_27_yes_private,C,0.5,NA,0.25,0.5,0,A2,0.5,0.5,1.5,NA,1.5,1.5,1.5,TRUE,2.1,60,Man,NA,White,NA,NA,61,83,83,79,82,No,0,0.5,NA,NA,0.5,1,1,1,3
91,2023-08-09T20:52:00Z,2023-08-09T21:01:00Z,1,9,506,28,no,private,20230809_28_no_private,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,38,Woman,NA,Asian or Asian American,0,47,NA,NA,47,NA,NA,Yes,0,0,0,0,NA,NA,0,NA,NA
92,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,730,28,no,private,20230809_28_no_private,C,0.5,0,NA,NA,0,NA,0.5,0.1,0.3,NA,0,0.4,0.4,TRUE,1,48,Man,NA,White,0,25,NA,NA,25,64,12,Yes,0,0,0,0,NA,NA,0,0.2,0
93,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,794,28,yes,public,20230809_28_yes_public,A1,0.5,0.3,0.3,NA,0.2,A2,0.5,NA,NA,NA,NA,NA,0.2,TRUE,0.8,38,Woman,NA,White,NA,NA,100,NA,NA,NA,NA,No,1,NA,0.6,NA,0.6,NA,NA,NA,NA
94,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,736,29,no,public,20230809_29_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,54,Woman,NA,White,0,26,NA,NA,26,NA,NA,Yes,1,0,0,0,NA,NA,0,NA,NA
95,2023-08-09T20:52:00Z,2023-08-09T21:05:00Z,1,13,775,29,yes,private,20230809_29_yes_private,A2,0.5,0,NA,0,0.5,A1,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,59,Man,NA,White,NA,NA,NA,47,NA,NA,NA,Yes,0,NA,0,NA,NA,0,NA,NA,NA
96,2023-08-09T20:52:00Z,2023-08-09T21:04:00Z,1,12,753,29,yes,private,20230809_29_yes_private,C,0.5,NA,0,0,0,A1,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,56,Woman,NA,White,NA,NA,15,15,15,13,51,Yes,0,0,NA,NA,0,0,0,0,NA
97,2023-08-09T20:52:00Z,2023-08-09T21:12:00Z,1,20,1204,30,yes,public,20230809_30_yes_public,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,70,Woman,NA,White,NA,NA,85,NA,NA,NA,NA,No,1,NA,0.5,NA,0.5,NA,NA,NA,NA
98,2023-08-09T20:52:00Z,2023-08-09T21:01:00Z,1,9,546,31,no,public,20230809_31_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,30,Man,NA,Asian or Asian American,0,0,NA,NA,0,NA,NA,No,1,0,0,0,NA,NA,0,NA,NA
99,2023-08-09T20:52:00Z,2023-08-09T21:09:00Z,1,17,1013,32,no,public,20230809_32_no_public,A,0.5,0,NA,NA,0.5,NA,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,64,Man,NA,Asian or Asian American,0,38,NA,NA,38,38,38,No,1,0,0,0,NA,NA,0,0,NA
100,2023-08-09T20:53:00Z,2023-08-09T21:02:00Z,1,9,581,19,no,private,20230809_19_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0.5,1.5,0,0,1.5,2,TRUE,2.6,29,Man,NA,White,0,85,NA,NA,85,76,75,No,0,0,0,0,NA,NA,0,1,0
101,2023-08-09T20:53:00Z,2023-08-09T21:02:00Z,1,9,561,21,yes,private,20230809_21_yes_private,A2,0.5,0.5,NA,0.5,0,A2,0.5,0.5,1.5,0,1,0.5,0.5,TRUE,1.1,34,Man,NA,"White,Hispanic/Latino/a/e",NA,NA,NA,52,52,100,100,No,0,0.5,1,NA,NA,1,1,1,2
102,2023-08-09T20:53:00Z,2023-08-09T21:02:00Z,1,9,539,25,yes,private,20230809_25_yes_private,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,23,Man,NA,White,NA,NA,90,NA,90,100,83,Yes,0,0.25,0.5,NA,0.5,NA,0.5,1,1.5
103,2023-08-09T20:53:00Z,2023-08-09T20:59:00Z,1,6,384,26,no,public,20230809_26_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,26,Man,NA,Black or African American,0,36,NA,NA,36,NA,NA,Yes,1,0,0,0,NA,NA,0,NA,NA
104,2023-08-09T20:53:00Z,2023-08-09T21:03:00Z,1,10,590,27,no,private,20230809_27_no_private,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,26,Man,NA,White,0,49,NA,NA,49,NA,NA,Yes,0,0,0,0,NA,NA,0,NA,NA
105,2023-08-09T20:53:00Z,2023-08-09T21:08:00Z,1,15,889,27,yes,private,20230809_27_yes_private,A2,0.5,0.5,NA,0.5,0,A2,0.5,0.5,1.5,0,1.5,0,0,TRUE,0.6,36,Woman,NA,White,NA,NA,NA,57,57,81,63,Yes,0,0.5,1,NA,NA,1,1,1,3
106,2023-08-09T20:53:00Z,2023-08-09T21:06:00Z,1,13,756,27,yes,private,20230809_27_yes_private,B,0.5,NA,0.25,0.5,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,39,Man,NA,White,NA,NA,24,76,NA,NA,NA,Yes,0,NA,NA,NA,0.5,1,NA,NA,NA
107,2023-08-09T20:53:00Z,2023-08-09T21:11:00Z,1,18,1045,29,no,public,20230809_29_no_public,C,0.5,0,NA,NA,0,NA,0.5,0.5,1.5,NA,0,0,0,TRUE,0.6,65,Woman,NA,Black or African American,0,30,NA,NA,30,100,12,No,1,0,0,0,NA,NA,0,1,0
108,2023-08-09T20:53:00Z,2023-08-09T21:05:00Z,1,12,761,30,no,private,20230809_30_no_private,A,0.5,0.4,NA,NA,0.1,NA,0.5,0.1,0.3,0.4,0.3,0,0.1,TRUE,0.7,44,Woman,NA,White,0.4,100,NA,NA,100,0,76,Yes,0,0.4,0.8,0.8,NA,NA,0.8,0.2,3
109,2023-08-09T20:53:00Z,2023-08-09T21:03:00Z,1,10,573,30,no,private,20230809_30_no_private,B,0.5,0.4,NA,NA,0.4,NA,0.5,NA,NA,NA,NA,NA,0.4,TRUE,1,66,Woman,NA,White,0.4,92,NA,NA,92,NA,NA,Yes,0,0.4,0.8,0.8,NA,NA,0.8,NA,NA
110,2023-08-09T20:53:00Z,2023-08-09T21:06:00Z,1,13,759,30,no,private,20230809_30_no_private,C,0.5,0.4,NA,NA,0,NA,0.5,0.1,0.3,NA,0.3,0.7,0.7,TRUE,1.3,65,Woman,NA,Black or African American,0.4,84,NA,NA,84,50,86,No,0,0.4,0.8,0.8,NA,NA,0.8,0.2,3
111,2023-08-09T20:53:00Z,2023-08-09T21:20:00Z,1,27,1654,33,yes,public,20230809_33_yes_public,A1,0.5,0.1,0.1,NA,0.4,A1,0.5,0.5,1.5,0,0.5,1,1.4,TRUE,2,33,Man,NA,Black or African American,NA,NA,35,NA,35,75,57,Yes,1,0.1,0.2,NA,0.2,NA,0.2,1,1
112,2023-08-09T20:54:00Z,2023-08-09T21:03:00Z,1,9,562,28,no,private,20230809_28_no_private,A,0.5,0,NA,NA,0.5,NA,0.5,0.1,0.3,0.4,0,0.3,0.8,TRUE,1.4,27,Woman,NA,Black or African American,0,5,NA,NA,5,62,13,No,0,0,0,0,NA,NA,0,0.2,0
113,2023-08-09T20:54:00Z,2023-08-09T21:08:00Z,1,14,837,29,no,public,20230809_29_no_public,A,0.5,0,NA,NA,0.5,NA,0.5,0.5,1.5,0,0,1.5,2,TRUE,2.6,34,Woman,NA,White,0,27,NA,NA,27,79,13,No,1,0,0,0,NA,NA,0,1,0
114,2023-08-09T20:54:00Z,2023-08-09T21:02:00Z,1,8,465,29,yes,private,20230809_29_yes_private,B,0.5,NA,0,0,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,37,Man,NA,White,NA,NA,0,0,NA,NA,NA,Yes,0,NA,NA,NA,0,0,NA,NA,NA
115,2023-08-09T20:55:00Z,2023-08-09T21:04:00Z,1,9,495,29,yes,private,20230809_29_yes_private,A1,0.5,0,0,NA,0.5,A1,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,39,Man,NA,White,NA,NA,0,NA,0,0,100,Yes,0,0,0,NA,0,NA,0,0,NA
116,2023-08-09T20:55:00Z,2023-08-09T21:09:00Z,1,14,791,32,no,public,20230809_32_no_public,C,0.5,0,NA,NA,0,NA,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,39,Woman,NA,Black or African American,0,50,NA,NA,50,52,50,Yes,1,0,0,0,NA,NA,0,0,NA
117,2023-08-09T20:55:00Z,2023-08-09T21:09:00Z,1,14,853,34,no,public,20230809_34_no_public,A,0.5,0,NA,NA,0.5,NA,0.5,0.15,0.45,0.35,0,0.45,0.95,TRUE,1.55,37,Man,NA,White,0,50,NA,NA,50,50,50,Yes,1,0,0,0,NA,NA,0,0.3,0
118,2023-08-09T20:56:00Z,2023-08-09T21:09:00Z,1,13,755,32,yes,private,20230809_32_yes_private,C,0.5,NA,0.5,0,0,A2,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,23,Woman,NA,Hispanic/Latino/a/e,NA,NA,100,50,50,50,50,No,0,0,NA,NA,1,0,0,0,NA
119,2023-08-09T20:56:00Z,2023-08-09T21:14:00Z,1,18,1086,34,yes,private,20230809_34_yes_private,B,0.5,NA,0.25,0,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,45,Woman,NA,White,NA,NA,69,1,NA,NA,NA,No,0,NA,NA,NA,0.5,0,NA,NA,NA
120,2023-08-09T20:57:00Z,2023-08-09T21:07:00Z,1,10,567,32,no,public,20230809_32_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,39,Woman,NA,Black or African American,0,0,NA,NA,0,NA,NA,Yes,1,0,0,0,NA,NA,0,NA,NA
121,2023-08-09T20:57:00Z,2023-08-09T21:07:00Z,1,10,653,33,no,private,20230809_33_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,35,Woman,NA,Asian or Asian American,0.25,64,NA,NA,64,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
122,2023-08-09T20:57:00Z,2023-08-09T21:11:00Z,1,14,850,34,no,public,20230809_34_no_public,B,0.5,0,NA,NA,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,49,Woman,NA,Black or African American,0,18,NA,NA,18,NA,NA,Yes,1,0,0,0,NA,NA,0,NA,NA
123,2023-08-09T20:58:00Z,2023-08-09T21:06:00Z,1,8,474,32,yes,private,20230809_32_yes_private,B,0.5,NA,0.5,0,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,30,Man,NA,Asian or Asian American,NA,NA,100,50,NA,NA,NA,Yes,0,NA,NA,NA,1,0,NA,NA,NA
124,2023-08-09T20:58:00Z,2023-08-09T21:09:00Z,1,11,661,34,no,public,20230809_34_no_public,C,0.5,0,NA,NA,0,NA,0.5,0.15,0.45,NA,0,0.35,0.35,TRUE,0.95,28,Man,NA,White,0,80,NA,NA,80,80,76,No,1,0,0,0,NA,NA,0,0.3,0
125,2023-08-09T20:59:00Z,2023-08-09T21:07:00Z,1,8,487,32,yes,private,20230809_32_yes_private,A1,0.5,0.5,0.5,NA,0,A2,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,32,Man,NA,Asian or Asian American,NA,NA,100,NA,NA,NA,NA,No,0,NA,1,NA,1,NA,NA,NA,NA
126,2023-08-09T20:59:00Z,2023-08-09T21:14:00Z,1,15,878,33,yes,public,20230809_33_yes_public,A2,0.5,0,NA,0,0.5,A1,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,22,Man,NA,White,NA,NA,NA,10,NA,NA,NA,Yes,1,NA,0,NA,NA,0,NA,NA,NA
127,2023-08-09T20:59:00Z,2023-08-09T21:16:00Z,1,17,1044,33,yes,public,20230809_33_yes_public,C,0.5,NA,0.1,0,0,A1,0.5,0.5,1.5,NA,0.5,0.5,0.5,TRUE,1.1,41,Woman,NA,Black or African American,NA,NA,0,0,0,100,0,Yes,1,0.1,NA,NA,0.2,0,0.2,1,1
128,2023-08-09T21:00:00Z,2023-08-09T21:08:00Z,1,8,433,35,no,private,20230809_35_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,42,Man,NA,White,0.25,75,NA,NA,75,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
129,2023-08-09T21:02:00Z,2023-08-09T21:13:00Z,1,11,664,33,yes,public,20230809_33_yes_public,B,0.5,NA,0.1,0,0.1,NA,0.5,NA,NA,NA,NA,NA,0.1,TRUE,0.7,24,Woman,NA,"Asian or Asian American,White",NA,NA,69,37,NA,NA,NA,Yes,1,NA,NA,NA,0.2,0,NA,NA,NA
130,2023-08-09T21:06:00Z,2023-08-09T21:17:00Z,1,11,676,36,no,private,20230809_36_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.5,1.5,0,0.75,0.75,1,TRUE,1.6,29,Man,NA,Black or African American,0.25,91,NA,NA,91,95,95,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
131,2023-08-09T21:07:00Z,2023-08-09T21:25:00Z,1,18,1073,36,yes,public,20230809_36_yes_public,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,60,Woman,NA,White,NA,NA,50,NA,NA,NA,NA,No,1,NA,0.5,NA,0.5,NA,NA,NA,NA
132,2023-08-09T21:09:00Z,2023-08-09T21:17:00Z,1,8,481,36,no,private,20230809_36_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.5,1.5,NA,0.75,0.75,0.75,TRUE,1.35,26,Man,NA,Black or African American,0.25,100,NA,NA,100,100,100,Yes,0,0.25,0.5,0.5,NA,NA,0.5,1,1.5
133,2023-08-09T21:11:00Z,2023-08-09T21:17:00Z,1,6,330,36,no,private,20230809_36_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,36,Man,NA,White,0.25,93,NA,NA,93,NA,NA,No,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
134,2023-08-09T21:12:00Z,2023-08-09T21:24:00Z,1,12,685,36,yes,public,20230809_36_yes_public,B,0.5,NA,0.25,0.5,0.75,NA,0.5,NA,NA,NA,NA,NA,0.75,TRUE,1.35,19,Man,NA,Asian or Asian American,NA,NA,76,100,NA,NA,NA,Yes,1,NA,NA,NA,0.5,1,NA,NA,NA
135,2023-08-09T21:32:00Z,2023-08-09T21:46:00Z,3,14,798,38,yes,public,20230809_38_yes_public,B,0.5,NA,0,0,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,33,Woman,NA,White,NA,NA,34,31,NA,NA,NA,No,1,NA,NA,NA,0,0,NA,NA,NA
136,2023-08-09T21:33:00Z,2023-08-09T21:37:00Z,3,4,269,37,yes,private,20230809_37_yes_private,A1,0.5,0.25,0.25,NA,0.25,A2,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,34,Woman,NA,White,NA,NA,87,NA,NA,NA,NA,Yes,0,NA,0.5,NA,0.5,NA,NA,NA,NA
137,2023-08-09T21:33:00Z,2023-08-09T21:40:00Z,3,7,390,37,yes,private,20230809_37_yes_private,A2,0.5,0.3,NA,0.3,0.2,A2,0.5,0.5,1.5,0,0.5,1,1.2,TRUE,1.8,22,Nonbinary person,NA,White,NA,NA,NA,39,39,61,33,Yes,0,0.3,0.6,NA,NA,0.6,0.6,1,1
138,2023-08-09T21:33:00Z,2023-08-09T21:39:00Z,3,6,343,37,yes,private,20230809_37_yes_private,B,0.5,NA,0.25,0.3,0.55,NA,0.5,NA,NA,NA,NA,NA,0.55,TRUE,1.15,32,Woman,NA,White,NA,NA,78,80,NA,NA,NA,Yes,0,NA,NA,NA,0.5,0.6,NA,NA,NA
139,2023-08-09T21:33:00Z,2023-08-09T21:39:00Z,3,6,327,37,yes,private,20230809_37_yes_private,C,0.5,NA,0.25,0.3,0,A2,0.5,0.5,1.5,NA,0.5,0.5,0.5,TRUE,1.1,36,Man,NA,White,NA,NA,62,100,100,100,16,Yes,0,0.3,NA,NA,0.5,0.6,0.6,1,1
140,2023-08-09T21:33:00Z,2023-08-09T21:40:00Z,3,7,418,38,no,private,20230809_38_no_private,A,0.5,0.25,NA,NA,0.25,NA,0.5,0.25,0.75,0.25,0.5,0.25,0.5,TRUE,1.1,39,Man,NA,White,0.25,78,NA,NA,78,70,74,Yes,0,0.25,0.5,0.5,NA,NA,0.5,0.5,2
141,2023-08-09T21:33:00Z,2023-08-09T21:38:00Z,3,5,322,38,no,private,20230809_38_no_private,B,0.5,0.25,NA,NA,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,39,Woman,NA,"White,Hispanic/Latino/a/e",0.25,100,NA,NA,100,NA,NA,Yes,0,0.25,0.5,0.5,NA,NA,0.5,NA,NA
142,2023-08-09T21:33:00Z,2023-08-09T21:39:00Z,3,6,355,38,no,private,20230809_38_no_private,C,0.5,0.25,NA,NA,0,NA,0.5,0.25,0.75,NA,0.5,0.75,0.75,TRUE,1.35,30,Woman,NA,"White,Hispanic/Latino/a/e",0.25,70,NA,NA,70,71,80,Yes,0,0.25,0.5,0.5,NA,NA,0.5,0.5,2
143,2023-08-09T21:33:00Z,2023-08-09T21:41:00Z,3,8,491,38,yes,public,20230809_38_yes_public,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,24,Man,NA,White,NA,NA,26,NA,NA,NA,NA,Yes,1,NA,0,NA,0,NA,NA,NA,NA
144,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,523,38,yes,public,20230809_38_yes_public,A2,0.5,0,NA,0,0.5,A2,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,33,Woman,NA,White,NA,NA,NA,0,0,0,100,No,1,0,0,NA,NA,0,0,0,NA
145,2023-08-09T21:33:00Z,2023-08-09T21:41:00Z,3,8,495,38,yes,public,20230809_38_yes_public,C,0.5,NA,0,0,0,A2,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,34,Man,NA,White,NA,NA,45,45,45,52,51,Yes,1,0,NA,NA,0,0,0,0,NA
146,2023-08-09T21:33:00Z,2023-08-09T21:44:00Z,3,11,697,39,no,public,20230809_39_no_public,A,0.5,0.5,NA,NA,0,NA,0.5,0.25,0.75,0.25,0.75,0,0,TRUE,0.6,35,Man,NA,Asian or Asian American,0.5,89,NA,NA,89,42,96,Yes,1,0.5,1,1,NA,NA,1,0.5,3
147,2023-08-09T21:33:00Z,2023-08-09T21:41:00Z,3,8,471,39,no,public,20230809_39_no_public,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,41,Man,NA,White,0.5,50,NA,NA,50,NA,NA,No,1,0.5,1,1,NA,NA,1,NA,NA
148,2023-08-09T21:33:00Z,2023-08-09T21:43:00Z,3,10,611,39,no,public,20230809_39_no_public,C,0.5,0.5,NA,NA,0,NA,0.5,0.25,0.75,NA,0.75,1,1,TRUE,1.6,33,Woman,NA,White,0.5,99,NA,NA,99,50,99,Yes,1,0.5,1,1,NA,NA,1,0.5,3
149,2023-08-09T21:33:00Z,2023-08-09T21:45:00Z,3,12,704,39,yes,public,20230809_39_yes_public,A1,0.5,0,0,NA,0.5,A2,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,75,Woman,NA,White,NA,NA,49,NA,NA,NA,NA,No,1,NA,0,NA,0,NA,NA,NA,NA
150,2023-08-09T21:33:00Z,2023-08-09T21:45:00Z,3,12,752,39,yes,public,20230809_39_yes_public,A2,0.5,0.25,NA,0.25,0.25,A2,0.5,0,0,0.5,NA,0,0.25,TRUE,0.85,35,Woman,NA,White,NA,NA,NA,71,71,12,50,No,1,0.25,0.5,NA,NA,0.5,0.5,0,NA
151,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,545,39,yes,public,20230809_39_yes_public,B,0.5,NA,0,0.25,0.25,NA,0.5,NA,NA,NA,NA,NA,0.25,TRUE,0.85,40,Man,NA,White,NA,NA,50,63,NA,NA,NA,Yes,1,NA,NA,NA,0,0.5,NA,NA,NA
152,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,577,40,no,public,20230809_40_no_public,A,0.5,0.5,NA,NA,0,NA,0.5,0.4,1.2,0.1,0.5,0.7,0.7,TRUE,1.3,44,Woman,NA,White,0.5,95,NA,NA,95,94,42,Yes,1,0.5,1,1,NA,NA,1,0.8,1.25
153,2023-08-09T21:33:00Z,2023-08-09T21:41:00Z,3,8,501,40,no,public,20230809_40_no_public,B,0.5,0.5,NA,NA,0.5,NA,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,73,Man,NA,White,0.5,100,NA,NA,100,NA,NA,No,1,0.5,1,1,NA,NA,1,NA,NA
154,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,522,40,no,public,20230809_40_no_public,C,0.5,0.5,NA,NA,0,NA,0.5,0.4,1.2,NA,0.5,0.6,0.6,TRUE,1.2,22,Man,NA,"White,Hispanic/Latino/a/e",0.5,72,NA,NA,72,80,53,Yes,1,0.5,1,1,NA,NA,1,0.8,1.25
155,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,566,40,yes,private,20230809_40_yes_private,A1,0.5,0,0,NA,0.5,A1,0.5,0,0,0.5,NA,0,0.5,TRUE,1.1,47,Man,NA,White,NA,NA,40,NA,40,29,49,Yes,0,0,0,NA,0,NA,0,0,NA
156,2023-08-09T21:33:00Z,2023-08-09T21:41:00Z,3,8,478,40,yes,private,20230809_40_yes_private,A2,0.5,0,NA,0,0.5,A1,0.5,NA,NA,NA,NA,NA,0.5,TRUE,1.1,39,Woman,NA,White,NA,NA,NA,50,NA,NA,NA,Yes,0,NA,0,NA,NA,0,NA,NA,NA
157,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,542,40,yes,private,20230809_40_yes_private,B,0.5,NA,0,0,0,NA,0.5,NA,NA,NA,NA,NA,0,TRUE,0.6,65,Woman,NA,White,NA,NA,23,25,NA,NA,NA,No,0,NA,NA,NA,0,0,NA,NA,NA
158,2023-08-09T21:33:00Z,2023-08-09T21:40:00Z,3,7,424,40,yes,private,20230809_40_yes_private,C,0.5,NA,0,0,0,A1,0.5,0,0,NA,NA,0.5,0.5,TRUE,1.1,55,Man,NA,White,NA,NA,65,66,65,87,100,Yes,0,0,NA,NA,0,0,0,0,NA
159,2023-08-09T21:33:00Z,2023-08-09T21:42:00Z,3,9,563,41,yes,private,20230809_41_yes_private,A1,0.5,0.25,0.25,NA,0.25,A1,0.5,0.25,0.75,0.25,0.38,0.37,0.62,TRUE,1.22,68,Man,NA,White,NA,NA,61,NA,61,84,86,Yes,0,0.25,0.5,NA,0.5,NA,0.5,0.5,1.52
